item_id,entity_id,entity_name,score
12764,14087,diverse food options,-1.8649942
12768,14093,Philadelphia,1.4937229
12768,14797,desserts,0.5455618
12768,17208,ice cream lovers,0.4208214
12768,14366,ice cream,-0.05984616
12768,29497,old-fashioned charm,-0.18652943
12768,14229,friendly service,-0.2504155
12768,14522,dessert,-0.37420744
12940,42903,Havana vibe,1.6447438
12940,14093,Philadelphia,1.4937229
12940,24687,mojitos,1.1824132
12940,42902,salsa dancing,1.0033901
12940,14539,Latin American cuisine,0.30147848
12940,14113,restaurant,-0.29859957
12940,14768,nightlife,-0.6675222
12940,17092,vibrant nightlife,-0.7051645
12940,14216,cocktails,-1.446175
13083,43133,pickled cactus salad,1.8864925
13083,43132,big tacos,1.8382118
13083,14093,Philadelphia,1.4937229
13083,24477,al pastor tacos,1.3752236
13083,24984,Late-night food enthusiasts,1.1285539
13083,14974,tacos,0.67322457
13083,14228,generous portions,0.5566777
13083,16240,taqueria,0.0015406385
13083,14115,Mexican,-0.28878814
13083,14535,unique menu items,-0.32336473
13083,14369,variety of flavors,-0.6683519
13083,21904,delicious tacos,-1.3229173
13360,43578,premium dessert experience,2.5246615
13360,43579,Individuals who appreciate unique frozen yogurt flavors,2.2461426
13360,43580,Yogorino,2.01022
13360,23679,a bit more,1.0486314
13360,33524,high-quality toppings,1.0099015
13360,16122,frozen yogurt flavors,0.29644883
13360,14558,frozen yogurt,-0.27180684
